DATETIME	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2023.01.24 10:00:00	1.08888	1.0896	1.08666	1.08749	5485
2023.01.24 11:00:00	1.08747	1.08832	1.08519	1.08609	6234
2023.01.24 12:00:00	1.08605	1.08665	1.08522	1.0864	4626
2023.01.24 13:00:00	1.0864	1.08759	1.08537	1.08667	3577
2023.01.24 14:00:00	1.08667	1.08764	1.08591	1.08597	3562
2023.01.24 15:00:00	1.08598	1.08808	1.08542	1.0866	6269
2023.01.24 16:00:00	1.0866	1.08701	1.08405	1.08423	9377
2023.01.24 17:00:00	1.08423	1.08806	1.08352	1.08753	11764
2023.01.24 18:00:00	1.08753	1.08833	1.08671	1.08718	6269
2023.01.24 19:00:00	1.08717	1.08871	1.08702	1.08833	4825
2023.01.24 20:00:00	1.08833	1.08889	1.08769	1.08791	3298
2023.01.24 21:00:00	1.08792	1.08845	1.08741	1.08839	2419
2023.01.24 22:00:00	1.08842	1.08848	1.08792	1.08816	2435
2023.01.24 23:00:00	1.08817	1.0889	1.08807	1.08879	2423
2023.01.25 00:00:00	1.08856	1.08876	1.08791	1.08848	386
2023.01.25 01:00:00	1.08847	1.08904	1.08828	1.08899	1755
2023.01.25 02:00:00	1.08897	1.08906	1.08809	1.08871	2306
2023.01.25 03:00:00	1.08871	1.08942	1.08842	1.0893	2010
2023.01.25 04:00:00	1.08931	1.09015	1.0893	1.08966	1361
2023.01.25 05:00:00	1.08963	1.08994	1.08926	1.08972	1392
2023.01.25 06:00:00	1.08973	1.09028	1.08971	1.08987	1231
2023.01.25 07:00:00	1.08988	1.08996	1.08919	1.08976	1303
2023.01.25 08:00:00	1.08977	1.09113	1.08956	1.09063	2564
2023.01.25 09:00:00	1.09064	1.09113	1.08788	1.08811	4475
2023.01.25 10:00:00	1.08811	1.08914	1.08676	1.0877	5405
2023.01.25 11:00:00	1.08769	1.08919	1.087	1.08813	4629
2023.01.25 12:00:00	1.08814	1.08814	1.08632	1.08659	4709
2023.01.25 13:00:00	1.08658	1.08697	1.08574	1.08645	4308
2023.01.25 14:00:00	1.08643	1.08769	1.08586	1.08742	4317
2023.01.25 15:00:00	1.08739	1.08849	1.08646	1.08721	5560
2023.01.25 16:00:00	1.08721	1.09005	1.08685	1.0894	7421
2023.01.25 17:00:00	1.08938	1.09236	1.0891	1.09024	10929
2023.01.25 18:00:00	1.09021	1.09035	1.08742	1.09004	7503
2023.01.25 19:00:00	1.09006	1.09037	1.08942	1.08993	3258
2023.01.25 20:00:00	1.08993	1.09184	1.08993	1.09093	3605
2023.01.25 21:00:00	1.09093	1.09151	1.09069	1.09147	3376
2023.01.25 22:00:00	1.09147	1.09177	1.09065	1.09146	3269
2023.01.25 23:00:00	1.09142	1.09179	1.09114	1.09147	2126
2023.01.26 00:00:00	1.09152	1.09172	1.09092	1.09124	426
2023.01.26 01:00:00	1.09123	1.09227	1.09097	1.09207	1192
2023.01.26 02:00:00	1.09208	1.09246	1.09156	1.09156	1613
2023.01.26 03:00:00	1.09159	1.09209	1.09071	1.09192	2105
2023.01.26 04:00:00	1.0919	1.09217	1.09108	1.09153	1579
2023.01.26 05:00:00	1.09152	1.09176	1.09112	1.09131	1272
2023.01.26 06:00:00	1.09131	1.09183	1.09129	1.09146	1269
2023.01.26 07:00:00	1.09143	1.09189	1.09089	1.09188	1116
2023.01.26 08:00:00	1.09185	1.09294	1.09172	1.09204	1999
2023.01.26 09:00:00	1.09204	1.09228	1.09068	1.09195	5046
2023.01.26 10:00:00	1.0919	1.0928	1.09058	1.09091	5046
2023.01.26 11:00:00	1.09092	1.09101	1.08926	1.08957	4664
2023.01.26 12:00:00	1.08957	1.0908	1.08939	1.09068	3253
2023.01.26 13:00:00	1.09068	1.09078	1.08993	1.09031	2675
2023.01.26 14:00:00	1.09031	1.09044	1.08869	1.0893	3560
2023.01.26 15:00:00	1.08929	1.09085	1.08729	1.09027	9018
2023.01.26 16:00:00	1.09028	1.09177	1.08816	1.08868	9816
2023.01.26 17:00:00	1.08868	1.08949	1.08509	1.08552	10344
2023.01.26 18:00:00	1.08552	1.08719	1.08506	1.08647	6550
2023.01.26 19:00:00	1.08647	1.08699	1.08582	1.08647	3066
2023.01.26 20:00:00	1.08644	1.08883	1.08637	1.08863	2964
2023.01.26 21:00:00	1.08863	1.08903	1.08823	1.08893	1937
2023.01.26 22:00:00	1.08893	1.08926	1.08866	1.08922	2545
2023.01.26 23:00:00	1.08922	1.08946	1.08902	1.08917	1329
2023.01.27 00:00:00	1.08909	1.08909	1.08849	1.08894	290
2023.01.27 01:00:00	1.08894	1.08963	1.08857	1.08932	1608
2023.01.27 02:00:00	1.08933	1.09003	1.08932	1.08964	2164
2023.01.27 03:00:00	1.08961	1.08992	1.0886	1.08895	2001
2023.01.27 04:00:00	1.08894	1.089	1.08785	1.08794	1361
2023.01.27 05:00:00	1.08794	1.088	1.08706	1.08736	1508
2023.01.27 06:00:00	1.08736	1.08736	1.08659	1.08662	1547
2023.01.27 07:00:00	1.08662	1.0874	1.08657	1.08739	1193
2023.01.27 08:00:00	1.08738	1.08739	1.08661	1.08699	1848
2023.01.27 09:00:00	1.08697	1.08796	1.0868	1.08737	3179
2023.01.27 10:00:00	1.08737	1.08917	1.08658	1.08906	4421
2023.01.27 11:00:00	1.08906	1.08924	1.08776	1.08839	3893
2023.01.27 12:00:00	1.08839	1.08954	1.08828	1.08893	2675
2023.01.27 13:00:00	1.08893	1.08938	1.08756	1.08791	3372
2023.01.27 14:00:00	1.08791	1.08808	1.08663	1.08669	2953
2023.01.27 15:00:00	1.08668	1.08778	1.08594	1.08624	6562
2023.01.27 16:00:00	1.08624	1.08768	1.08452	1.08652	8615
2023.01.27 17:00:00	1.0865	1.08791	1.08378	1.08385	10142
2023.01.27 18:00:00	1.08385	1.08674	1.08381	1.08565	6812
2023.01.27 19:00:00	1.08565	1.08719	1.08527	1.08666	4092
2023.01.27 20:00:00	1.08665	1.08676	1.08564	1.0866	3238
2023.01.27 21:00:00	1.0866	1.08724	1.08644	1.08687	2661
2023.01.27 22:00:00	1.08686	1.08731	1.0864	1.08653	2543
2023.01.27 23:00:00	1.08654	1.08693	1.08646	1.08673	1059
2023.01.30 00:00:00	1.08618	1.08655	1.08579	1.08641	327
2023.01.30 01:00:00	1.08641	1.08727	1.08641	1.08719	784
2023.01.30 02:00:00	1.08719	1.08752	1.08692	1.08745	1569
2023.01.30 03:00:00	1.08745	1.08753	1.08613	1.08736	2400
2023.01.30 04:00:00	1.08737	1.08737	1.08655	1.08692	2029
2023.01.30 05:00:00	1.08693	1.08694	1.08644	1.08686	1176
2023.01.30 06:00:00	1.08685	1.08793	1.08679	1.08764	4125
2023.01.30 07:00:00	1.08758	1.08769	1.08644	1.08693	2211
2023.01.30 08:00:00	1.08693	1.08696	1.08583	1.08621	2033
2023.01.30 09:00:00	1.08619	1.08698	1.08531	1.08598	3943
2023.01.30 10:00:00	1.08598	1.08896	1.08598	1.08815	6917
2023.01.30 11:00:00	1.08815	1.09041	1.08766	1.09019	5223
2023.01.30 12:00:00	1.0902	1.09138	1.09017	1.09108	4566
2023.01.30 13:00:00	1.09108	1.09115	1.08907	1.08964	4070
2023.01.30 14:00:00	1.08967	1.09095	1.08931	1.09039	3652
2023.01.30 15:00:00	1.0904	1.09112	1.08862	1.08862	4696
2023.01.30 16:00:00	1.08864	1.08997	1.08798	1.08915	6204
2023.01.30 17:00:00	1.08914	1.08993	1.08676	1.08708	7851
2023.01.30 18:00:00	1.08708	1.08748	1.08607	1.08659	5664
2023.01.30 19:00:00	1.08658	1.08669	1.08575	1.08578	4258
2023.01.30 20:00:00	1.08578	1.08607	1.08502	1.08545	3428
2023.01.30 21:00:00	1.08546	1.08556	1.08393	1.08462	3206
2023.01.30 22:00:00	1.08461	1.08546	1.08442	1.08459	3198
2023.01.30 23:00:00	1.08464	1.08525	1.08456	1.085	1279
2023.01.31 00:00:00	1.0848	1.08513	1.08453	1.08503	2064
2023.01.31 01:00:00	1.0851	1.0851	1.08465	1.08496	749
2023.01.31 02:00:00	1.08502	1.08572	1.08486	1.08539	1950
2023.01.31 03:00:00	1.0854	1.08601	1.0851	1.08576	1791
2023.01.31 04:00:00	1.08576	1.0859	1.085	1.08519	1750
2023.01.31 05:00:00	1.08519	1.08527	1.08442	1.08446	1263
2023.01.31 06:00:00	1.08446	1.08462	1.08395	1.0846	1160
2023.01.31 07:00:00	1.0846	1.08469	1.08332	1.08347	1455
2023.01.31 08:00:00	1.08349	1.08423	1.08317	1.08395	2103
2023.01.31 09:00:00	1.08396	1.08498	1.08343	1.08442	4136
2023.01.31 10:00:00	1.08442	1.0845	1.08026	1.08036	6886
2023.01.31 11:00:00	1.08033	1.08345	1.08017	1.08296	5425
2023.01.31 12:00:00	1.08295	1.08315	1.08203	1.0823	4065
2023.01.31 13:00:00	1.08228	1.08382	1.08215	1.08359	3702
2023.01.31 14:00:00	1.08362	1.08388	1.08256	1.08262	3964
2023.01.31 15:00:00	1.08261	1.08634	1.08261	1.08512	9387
2023.01.31 16:00:00	1.08513	1.08646	1.08432	1.08479	8149
2023.01.31 17:00:00	1.08474	1.08626	1.08336	1.08597	10269
2023.01.31 18:00:00	1.08597	1.08678	1.08533	1.08571	7095
2023.01.31 19:00:00	1.0857	1.08664	1.08508	1.08652	3539
2023.01.31 20:00:00	1.08653	1.0875	1.08647	1.08724	2387
2023.01.31 21:00:00	1.08725	1.08741	1.08631	1.08642	2410
2023.01.31 22:00:00	1.08643	1.08731	1.08599	1.08721	3084
2023.01.31 23:00:00	1.08723	1.08727	1.08607	1.08614	2051
2023.02.01 00:00:00	1.08607	1.08639	1.08577	1.08606	377
2023.02.01 01:00:00	1.08606	1.08654	1.08591	1.08604	922
2023.02.01 02:00:00	1.08607	1.08642	1.08585	1.08624	1378
2023.02.01 03:00:00	1.08624	1.08637	1.08571	1.08573	1733
2023.02.01 04:00:00	1.08572	1.08572	1.08523	1.08538	1263
2023.02.01 05:00:00	1.0854	1.08628	1.08525	1.08628	867
2023.02.01 06:00:00	1.08627	1.08689	1.08626	1.08658	866
2023.02.01 07:00:00	1.08657	1.08749	1.08654	1.08717	790
2023.02.01 08:00:00	1.08717	1.08769	1.08658	1.08697	1448
2023.02.01 09:00:00	1.08697	1.08838	1.08667	1.08802	4274
2023.02.01 10:00:00	1.08802	1.08886	1.08697	1.08875	5108
2023.02.01 11:00:00	1.08876	1.08886	1.08786	1.08833	3924
2023.02.01 12:00:00	1.08825	1.08939	1.08792	1.08922	3755
2023.02.01 13:00:00	1.08923	1.08969	1.08886	1.08926	3175
2023.02.01 14:00:00	1.08926	1.08979	1.08881	1.08914	2993
2023.02.01 15:00:00	1.08917	1.091	1.08882	1.09042	6056
2023.02.01 16:00:00	1.09041	1.09109	1.09011	1.0904	5195
2023.02.01 17:00:00	1.09046	1.09247	1.08877	1.09197	9928
2023.02.01 18:00:00	1.09197	1.09241	1.09143	1.09166	4660
2023.02.01 19:00:00	1.09166	1.09192	1.09048	1.09079	3565
2023.02.01 20:00:00	1.0908	1.09209	1.09062	1.09162	3558
2023.02.01 21:00:00	1.09057	1.0987	1.08885	1.09779	20734
2023.02.01 22:00:00	1.09781	1.10014	1.09695	1.09883	12595
2023.02.01 23:00:00	1.09882	1.09907	1.09833	1.09886	2484
2023.02.02 00:00:00	1.0987	1.09894	1.09838	1.09865	1017
2023.02.02 01:00:00	1.09865	1.10329	1.0985	1.10127	3868
2023.02.02 02:00:00	1.10127	1.10267	1.10104	1.10188	2827
2023.02.02 03:00:00	1.1019	1.10212	1.10064	1.10134	2996
2023.02.02 04:00:00	1.10131	1.10213	1.1012	1.10188	2589
2023.02.02 05:00:00	1.10188	1.10207	1.10147	1.10176	1646
2023.02.02 06:00:00	1.10173	1.10255	1.10158	1.10198	1429
2023.02.02 07:00:00	1.10197	1.1025	1.10192	1.10202	2136
2023.02.02 08:00:00	1.10201	1.10218	1.10045	1.10052	2523
2023.02.02 09:00:00	1.10057	1.10148	1.09913	1.09936	4654
2023.02.02 10:00:00	1.09936	1.10106	1.09915	1.10052	5618
2023.02.02 11:00:00	1.10052	1.10063	1.09888	1.09987	5151
2023.02.02 12:00:00	1.09987	1.10004	1.09806	1.0983	4427
2023.02.02 13:00:00	1.0983	1.10023	1.09822	1.09993	3817
2023.02.02 14:00:00	1.09993	1.10043	1.09825	1.09842	9389
2023.02.02 15:00:00	1.09842	1.10039	1.09438	1.09452	11969
2023.02.02 16:00:00	1.09452	1.09665	1.09048	1.09052	14419
2023.02.02 17:00:00	1.09051	1.09398	1.08853	1.09369	10832
2023.02.02 18:00:00	1.09366	1.0949	1.09072	1.0917	6638
2023.02.02 19:00:00	1.09171	1.09269	1.09057	1.09084	5168
2023.02.02 20:00:00	1.09089	1.09229	1.09079	1.09193	3697
2023.02.02 21:00:00	1.09193	1.09225	1.09053	1.0908	5647
2023.02.02 22:00:00	1.09081	1.09151	1.09055	1.09139	5680
2023.02.02 23:00:00	1.09139	1.09163	1.09081	1.09099	4179
2023.02.03 00:00:00	1.09081	1.09087	1.09058	1.09072	425
2023.02.03 01:00:00	1.09072	1.09115	1.09042	1.09047	1028
2023.02.03 02:00:00	1.09047	1.09052	1.08923	1.08974	2532
2023.02.03 03:00:00	1.08968	1.08996	1.08912	1.08937	2125
2023.02.03 04:00:00	1.08937	1.0896	1.08879	1.08896	2075
2023.02.03 05:00:00	1.08896	1.08959	1.08894	1.08939	1280
2023.02.03 06:00:00	1.08939	1.08947	1.08872	1.08931	1279
2023.02.03 07:00:00	1.08931	1.08985	1.089	1.08937	1667
2023.02.03 08:00:00	1.08938	1.08999	1.08915	1.08984	1929
2023.02.03 09:00:00	1.08977	1.0906	1.0882	1.08995	5193
2023.02.03 10:00:00	1.08995	1.09075	1.08848	1.09035	5442
2023.02.03 11:00:00	1.09036	1.0931	1.08936	1.09301	5265
2023.02.03 12:00:00	1.09299	1.09368	1.09251	1.09351	4248
2023.02.03 13:00:00	1.09353	1.09371	1.09247	1.09292	3697
2023.02.03 14:00:00	1.09292	1.09371	1.0926	1.09328	3709
2023.02.03 15:00:00	1.09318	1.09402	1.08265	1.08399	14074
2023.02.03 16:00:00	1.08398	1.08717	1.08327	1.08635	13245
2023.02.03 17:00:00	1.08618	1.08762	1.08094	1.08584	16084
2023.02.03 18:00:00	1.08584	1.08617	1.08235	1.08252	9245
2023.02.03 19:00:00	1.08251	1.08369	1.08222	1.08247	5556
2023.02.03 20:00:00	1.08247	1.08249	1.08054	1.08119	5499
2023.02.03 21:00:00	1.08118	1.08146	1.08019	1.08047	4718
2023.02.03 22:00:00	1.08046	1.08048	1.07932	1.07934	4163
2023.02.03 23:00:00	1.07939	1.08007	1.07923	1.07932	1769
2023.02.06 00:00:00	1.078	1.07934	1.07786	1.07904	517
2023.02.06 01:00:00	1.07905	1.07978	1.07848	1.07895	4246
2023.02.06 02:00:00	1.07894	1.07949	1.07814	1.07887	3759
2023.02.06 03:00:00	1.07885	1.07941	1.07843	1.07851	3125
2023.02.06 04:00:00	1.07851	1.07982	1.07822	1.07906	3499
2023.02.06 05:00:00	1.07906	1.07982	1.07892	1.07902	2432
2023.02.06 06:00:00	1.07902	1.07989	1.07887	1.07963	2277
2023.02.06 07:00:00	1.07962	1.07981	1.07901	1.07968	1885
2023.02.06 08:00:00	1.07968	1.0798	1.07865	1.07873	2231
2023.02.06 09:00:00	1.07873	1.07965	1.078	1.078	4573
2023.02.06 10:00:00	1.07801	1.07954	1.07748	1.07853	6425
2023.02.06 11:00:00	1.07853	1.07883	1.07652	1.07667	5894
2023.02.06 12:00:00	1.07667	1.07776	1.07599	1.0766	5200
2023.02.06 13:00:00	1.07659	1.07674	1.07568	1.07662	3679
2023.02.06 14:00:00	1.07662	1.07832	1.07657	1.07732	3859
2023.02.06 15:00:00	1.0773	1.07779	1.07572	1.07581	6297
2023.02.06 16:00:00	1.07581	1.07662	1.07391	1.07445	8353
2023.02.06 17:00:00	1.07447	1.07479	1.07221	1.07301	8502
2023.02.06 18:00:00	1.07303	1.07394	1.07174	1.07213	6377
2023.02.06 19:00:00	1.07213	1.0722	1.07095	1.07132	4390
2023.02.06 20:00:00	1.07132	1.07267	1.07103	1.07264	3269
2023.02.06 21:00:00	1.07263	1.07373	1.07235	1.07247	3574
2023.02.06 22:00:00	1.07247	1.0731	1.07185	1.07298	3706
2023.02.06 23:00:00	1.07295	1.07303	1.07236	1.07249	1005
2023.02.07 00:00:00	1.07242	1.07277	1.07203	1.07258	2345
2023.02.07 01:00:00	1.07259	1.07292	1.07232	1.07291	1115
2023.02.07 02:00:00	1.0729	1.07363	1.07282	1.07362	1608
2023.02.07 03:00:00	1.07365	1.07425	1.07336	1.07412	2441
2023.02.07 04:00:00	1.07412	1.07416	1.07361	1.0741	2063
2023.02.07 05:00:00	1.07411	1.07427	1.07359	1.07383	2928
2023.02.07 06:00:00	1.07382	1.07383	1.07286	1.07328	2029
2023.02.07 07:00:00	1.0733	1.07418	1.07307	1.07404	2281
2023.02.07 08:00:00	1.07404	1.07438	1.07352	1.07393	2508
2023.02.07 09:00:00	1.07392	1.07398	1.07231	1.07242	5148
2023.02.07 10:00:00	1.07242	1.07261	1.06971	1.07192	8519
2023.02.07 11:00:00	1.07191	1.0735	1.07107	1.0711	6237
2023.02.07 12:00:00	1.07109	1.07227	1.07068	1.07137	4859
2023.02.07 13:00:00	1.07136	1.07181	1.06982	1.07051	5282
2023.02.07 14:00:00	1.0705	1.07124	1.07018	1.07055	4770
2023.02.07 15:00:00	1.07053	1.07065	1.06859	1.06954	6314
2023.02.07 16:00:00	1.06954	1.06995	1.06798	1.06824	7075
2023.02.07 17:00:00	1.06824	1.06967	1.06692	1.06928	8278
2023.02.07 18:00:00	1.06928	1.07122	1.06886	1.07049	6978
2023.02.07 19:00:00	1.07049	1.07664	1.069	1.07603	11388
2023.02.07 20:00:00	1.07603	1.07628	1.06874	1.07021	17216
2023.02.07 21:00:00	1.0702	1.07286	1.07014	1.07195	9593
2023.02.07 22:00:00	1.07195	1.07294	1.07084	1.07251	4678
2023.02.07 23:00:00	1.07249	1.07298	1.07216	1.07267	1504
2023.02.08 00:00:00	1.07233	1.07296	1.07182	1.07295	448
2023.02.08 01:00:00	1.07295	1.07308	1.07252	1.07301	1005
2023.02.08 02:00:00	1.07304	1.07341	1.07268	1.07321	1864
2023.02.08 03:00:00	1.07318	1.0735	1.0723	1.07264	2244
2023.02.08 04:00:00	1.07264	1.07331	1.07238	1.07328	1835
2023.02.08 05:00:00	1.07328	1.07348	1.07303	1.07324	1534
2023.02.08 06:00:00	1.07323	1.07348	1.07306	1.07335	1114
2023.02.08 07:00:00	1.07333	1.07349	1.07273	1.07337	1084
2023.02.08 08:00:00	1.07337	1.07396	1.07272	1.07272	2147
2023.02.08 09:00:00	1.07272	1.07598	1.0724	1.07587	4641
2023.02.08 10:00:00	1.07588	1.07589	1.07411	1.07523	6657
2023.02.08 11:00:00	1.07524	1.07609	1.07502	1.07553	5110
2023.02.08 12:00:00	1.07553	1.07558	1.0743	1.07465	3702
2023.02.08 13:00:00	1.07465	1.07476	1.0733	1.07351	3343
2023.02.08 14:00:00	1.0735	1.07493	1.07337	1.07338	4090
2023.02.08 15:00:00	1.07338	1.07378	1.07258	1.07317	5500
2023.02.08 16:00:00	1.07317	1.07433	1.07181	1.07251	8241
2023.02.08 17:00:00	1.07251	1.0728	1.07137	1.07253	8774
2023.02.08 18:00:00	1.07253	1.07364	1.07187	1.07336	6440
2023.02.08 19:00:00	1.07336	1.07402	1.07259	1.07285	4609
2023.02.08 20:00:00	1.07286	1.07392	1.07244	1.0734	5281
2023.02.08 21:00:00	1.07341	1.07342	1.07209	1.07231	3817
2023.02.08 22:00:00	1.07231	1.07246	1.07094	1.07138	3575
2023.02.08 23:00:00	1.07138	1.07154	1.07113	1.07129	1100
2023.02.09 00:00:00	1.07095	1.07164	1.07083	1.07124	3985
2023.02.09 01:00:00	1.07121	1.07169	1.07094	1.07151	1138
2023.02.09 02:00:00	1.07151	1.0719	1.07146	1.07159	1891
2023.02.09 03:00:00	1.07159	1.0726	1.07093	1.07247	2699
2023.02.09 04:00:00	1.07247	1.07328	1.07237	1.07307	1747
2023.02.09 05:00:00	1.07308	1.07326	1.07254	1.07296	1585
2023.02.09 06:00:00	1.07296	1.07326	1.07283	1.07321	1273
2023.02.09 07:00:00	1.07321	1.07383	1.07268	1.07357	2504
2023.02.09 08:00:00	1.07357	1.07449	1.07336	1.07398	2818
2023.02.09 09:00:00	1.07398	1.07402	1.07241	1.0733	5188
2023.02.09 10:00:00	1.0733	1.07596	1.07326	1.07529	6342
2023.02.09 11:00:00	1.0753	1.0769	1.07511	1.07638	4859
2023.02.09 12:00:00	1.07638	1.07785	1.07592	1.07775	4595
2023.02.09 13:00:00	1.07776	1.07777	1.07587	1.07632	3759
2023.02.09 14:00:00	1.07632	1.07723	1.07592	1.07695	3557
2023.02.09 15:00:00	1.07694	1.07902	1.07628	1.07899	6372
2023.02.09 16:00:00	1.07899	1.07908	1.07781	1.07801	6461
2023.02.09 17:00:00	1.07802	1.07895	1.07616	1.07629	7137
2023.02.09 18:00:00	1.07628	1.07634	1.07441	1.07609	5856
2023.02.09 19:00:00	1.07604	1.07615	1.07391	1.07487	3660
2023.02.09 20:00:00	1.07487	1.07488	1.07378	1.07413	4737
2023.02.09 21:00:00	1.07413	1.07457	1.07332	1.07373	4706
2023.02.09 22:00:00	1.07372	1.07395	1.07317	1.07336	2857
2023.02.09 23:00:00	1.07336	1.074	1.07329	1.07386	945
2023.02.10 00:00:00	1.07361	1.0742	1.07334	1.07401	1290
2023.02.10 01:00:00	1.07402	1.0742	1.07379	1.0739	846
2023.02.10 02:00:00	1.07391	1.07394	1.07257	1.07346	2056
2023.02.10 03:00:00	1.07346	1.07386	1.07281	1.07336	2398
2023.02.10 04:00:00	1.07329	1.07343	1.07243	1.07251	1893
2023.02.10 05:00:00	1.07251	1.07261	1.07175	1.07208	2218
2023.02.10 06:00:00	1.07208	1.07242	1.07173	1.07185	1854
2023.02.10 07:00:00	1.07185	1.07268	1.07182	1.0726	2252
2023.02.10 08:00:00	1.0726	1.07292	1.0722	1.07231	2377
2023.02.10 09:00:00	1.07231	1.07448	1.07192	1.07412	8077
2023.02.10 10:00:00	1.07412	1.07529	1.07267	1.07424	8212
2023.02.10 11:00:00	1.07423	1.07449	1.07042	1.07068	7942
2023.02.10 12:00:00	1.07067	1.07114	1.06917	1.0709	5147
2023.02.10 13:00:00	1.07087	1.07112	1.06937	1.06986	3721
2023.02.10 14:00:00	1.06986	1.07007	1.06813	1.06832	4135
2023.02.10 15:00:00	1.06832	1.06994	1.06816	1.0696	6453
2023.02.10 16:00:00	1.06959	1.07069	1.06862	1.06977	6842
2023.02.10 17:00:00	1.06978	1.07067	1.06746	1.06769	9805
2023.02.10 18:00:00	1.06771	1.0687	1.06682	1.06688	5711
2023.02.10 19:00:00	1.06687	1.06742	1.06664	1.06684	3569
2023.02.10 20:00:00	1.06684	1.06769	1.06677	1.06714	1993
2023.02.10 21:00:00	1.06714	1.06754	1.06683	1.06733	2353
2023.02.10 22:00:00	1.06736	1.06808	1.06733	1.06789	2008
2023.02.10 23:00:00	1.0679	1.068	1.0675	1.06782	956
2023.02.13 00:00:00	1.06803	1.06813	1.06745	1.06775	1775
2023.02.13 01:00:00	1.06776	1.06792	1.06712	1.06768	1926
2023.02.13 02:00:00	1.06771	1.06789	1.0668	1.06726	2458
2023.02.13 03:00:00	1.06726	1.0675	1.06555	1.06669	3670
2023.02.13 04:00:00	1.0667	1.0671	1.06605	1.06676	2223
2023.02.13 05:00:00	1.06676	1.06682	1.06607	1.06607	1852
2023.02.13 06:00:00	1.06608	1.06692	1.06607	1.06671	1335
2023.02.13 07:00:00	1.06671	1.06707	1.06632	1.06696	2080
2023.02.13 08:00:00	1.06696	1.06793	1.06672	1.06741	2716
2023.02.13 09:00:00	1.06741	1.06899	1.06726	1.06832	3889
2023.02.13 10:00:00	1.06832	1.06856	1.06737	1.06744	4652
2023.02.13 11:00:00	1.06744	1.06842	1.06633	1.06772	4146
2023.02.13 12:00:00	1.06772	1.06851	1.06755	1.06805	2940
2023.02.13 13:00:00	1.06808	1.06843	1.06734	1.06758	2701
2023.02.13 14:00:00	1.06759	1.06966	1.06738	1.06907	3504
2023.02.13 15:00:00	1.06907	1.06955	1.06761	1.06808	4132
2023.02.13 16:00:00	1.06808	1.07072	1.06765	1.0705	6454
2023.02.13 17:00:00	1.07051	1.07275	1.07021	1.07197	6516
2023.02.13 18:00:00	1.07198	1.07234	1.07103	1.07169	4334
2023.02.13 19:00:00	1.07168	1.07217	1.07158	1.07184	2620
2023.02.13 20:00:00	1.07184	1.073	1.07117	1.07279	2143
2023.02.13 21:00:00	1.07279	1.07283	1.07161	1.07174	2309
2023.02.13 22:00:00	1.07173	1.07237	1.07141	1.07228	2102
2023.02.13 23:00:00	1.07228	1.0725	1.07205	1.07243	835
2023.02.14 00:00:00	1.07188	1.07255	1.07182	1.07247	594
2023.02.14 01:00:00	1.07247	1.07325	1.0721	1.0731	1373
2023.02.14 02:00:00	1.0731	1.07368	1.07299	1.07334	1968
2023.02.14 03:00:00	1.07335	1.07342	1.07257	1.07287	2705
2023.02.14 04:00:00	1.07287	1.07339	1.07254	1.0732	2510
2023.02.14 05:00:00	1.07321	1.07358	1.07295	1.07345	1323
2023.02.14 06:00:00	1.07345	1.07399	1.0732	1.07381	1247
2023.02.14 07:00:00	1.07378	1.07398	1.07354	1.07384	1736
2023.02.14 08:00:00	1.07383	1.07431	1.07341	1.07392	2458
2023.02.14 09:00:00	1.07392	1.07467	1.07289	1.07321	4387
2023.02.14 10:00:00	1.07323	1.07503	1.0729	1.07487	4466
2023.02.14 11:00:00	1.07492	1.0767	1.07446	1.07615	4872
2023.02.14 12:00:00	1.07614	1.07664	1.07486	1.07557	3778
2023.02.14 13:00:00	1.07557	1.07653	1.07514	1.07552	3271
2023.02.14 14:00:00	1.07552	1.0768	1.07488	1.07581	4345
2023.02.14 15:00:00	1.0758	1.08045	1.07184	1.07607	15827
2023.02.14 16:00:00	1.07611	1.07695	1.07085	1.07523	19106
2023.02.14 17:00:00	1.07523	1.0772	1.07068	1.07158	14099
2023.02.14 18:00:00	1.07159	1.07341	1.07125	1.07215	11508
2023.02.14 19:00:00	1.07215	1.07306	1.07192	1.07279	6641
2023.02.14 20:00:00	1.07277	1.07454	1.07273	1.07317	6383
2023.02.14 21:00:00	1.07319	1.07411	1.07233	1.07394	5109
2023.02.14 22:00:00	1.07391	1.07424	1.07323	1.0738	3566
2023.02.14 23:00:00	1.07365	1.07389	1.07348	1.07352	853
2023.02.15 00:00:00	1.0736	1.07366	1.0732	1.07343	527
2023.02.15 01:00:00	1.07343	1.07394	1.07332	1.07351	1451
2023.02.15 02:00:00	1.07352	1.07402	1.07328	1.07381	2206
2023.02.15 03:00:00	1.07381	1.07445	1.07359	1.07397	2303
2023.02.15 04:00:00	1.07397	1.07399	1.07233	1.07247	2645
2023.02.15 05:00:00	1.07247	1.07277	1.07171	1.07181	2295
2023.02.15 06:00:00	1.07181	1.07208	1.07145	1.07182	1697
2023.02.15 07:00:00	1.0718	1.07211	1.07137	1.07152	1787
2023.02.15 08:00:00	1.07152	1.072	1.07038	1.07074	2811
2023.02.15 09:00:00	1.07075	1.07188	1.07	1.07082	5932
2023.02.15 10:00:00	1.07084	1.07287	1.07049	1.07241	6117
2023.02.15 11:00:00	1.07242	1.07299	1.07166	1.07258	3904
2023.02.15 12:00:00	1.07257	1.07331	1.07156	1.07157	3341
2023.02.15 13:00:00	1.07159	1.07243	1.07103	1.07111	3002
